ANON_ID,Group,Post,Pre,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Delta,Delta_pct,Cluster
e79709d377e20a0202ef8b7172fe094c2af1e569e9f2dab92ac6c0b7a51e61fb,Control,0.1548734939759036,0.19778226555246056,55-64,"75,000-99,999",Single Adult Household,0,1,2,Retired,Not Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,250-500k,Social grade B,Deemed,-0.04290877157655695,-0.21694954022647525,0.0
e7a077ab70ea213ea3c8c48b061c7239b8c580f8cb96e37648acfc4811e60331,Control,0.051186524822695034,0.046984037558685444,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,250-500k,Social grade C1,Standard,0.00420248726400959,0.08944500052300677,5.0
e826e25e60ad576b66bfb1f957628ffb730ab1805f467679250c68964dbe3e51,Control,0.201005698005698,0.19142631334263133,55-64,"40,000-49,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,0.009579384663066681,0.05004215196852625,5.0
e8a7cf7a85670d007e99012b00125b3c137b6af20579df65843cfb821e6278fc,Control,0.323474358974359,0.42028730822873084,55-64,"10,000-19,999",Single Adult Household,0,1,1,Looking after home,Not Employed,Secondary Education or Less,Social Renting,Terraced House,100-150k,Social grade D,EDF Essentials,-0.09681294925437184,-0.23034944753003062,2.0
e9713d39d7913de05369ef6717dfe3d8a0bd264d1bde3c7159ac6bfd28601557,Control,0.13211418439716313,0.13529400836042732,35-44,"20,000-29,999",Single Adult Household,0,2,2,Looking after home,Not Employed,A Level Equivalent,Social Renting,Terraced House,0-100k,Social grade D,Fix Total Service,-0.003179823963264189,-0.023503065670085272,5.0
e9d01c452b4ea0d385c40f8b487fe044fa8db7487a79f08d3ac49d4aa2e1573e,Control,0.1710723404255319,0.16878011472275337,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,250-500k,Social grade C2,Easy Online,0.0022922257027785387,0.013581136063000447,5.0
e9d25c12fe55a5770d7a456f60cb2c8749f6a2ea70939ff90fd4b300a29f2f58,Control,0.23383974358974358,0.26056744186046515,45-54,"20,000-29,999",Single Adult Household,1,2,2,Service Sector,Employed,GCSE Equivalent,Private Renting,Terraced House,100-150k,Social grade D,EDF Essentials,-0.026727698270721578,-0.10257497283576342,7.0
ea6e160f3468eb303baafbc0afe21a52ba600995a77b1fffc47eef1ae018e6cb,Control,0.07228010471204188,0.09782443820224719,55-64,"75,000-99,999",Couple Household,1,5+,3,Skilled Manual Worker,Employed,University Degree or Higher,Private Renting,Terraced House,250-500k,Social grade C1,EDF Essentials,-0.02554433349020531,-0.2611242544260123,5.0
eac335efa7ff320e902a50e32ed185cdb4e49c40a98ed23855a57558203940e7,Control,0.19509701492537315,0.23220984215413185,55-64,"50,000-74,999",Couple Household,0,2,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Fix Total Service,-0.037112827228758694,-0.15982452287325807,7.0
ed4a7a5d1c345e76232b36764f6aaa946261feeae1615a5804923c652deb7a8b,Control,0.12023378474697077,0.166263695450325,45-54,"20,000-29,999",Single Adult Household,0,1,2,Office Worker,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,EDF Essentials,-0.046029910703354215,-0.2768488368954044,5.0
ed517394f1dd8eb7df503d8baf638dc815568c8c8b60471042fce9991c642855,Control,0.22234472934472937,0.2259724465558195,18-24,"50,000-74,999",Couple Household,1,3-4,3,Service Sector,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Deemed,-0.00362771721109012,-0.01605380331267071,5.0
ef4e978ed6ce6ef72f6c236c41aa14769410a7374ac84bba743ff3a0a89d0e5e,Control,0.17349716312056737,0.17836815227483752,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,GCSE Equivalent,Owner Occupied,Flat or Maisonette,100-150k,Social grade C1,Fix Total Service,-0.0048709891542701445,-0.027308625963477547,5.0
f1403adec8c781cad2294ab993a08af5d176419dec91a14805b71f10dd50fa61,Control,0.2023425925925926,0.2834934640522876,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.08115087145969499,-0.28625305959338626,2.0
f21add5236fe9a446fa40946f2d5608f647dc52d05e53af4e9751256d1e14bdf,Control,0.18376545842217484,0.18821182495344507,45-54,"100,000+",Couple Household,2+,3-4,3,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,Fix Total Service,-0.004446366531270229,-0.023624267669526373,5.0
f28a728168e6aa78daf248e6a924bbec0d9c3b1b89d4f7f11bf51be21fb6ba86,Control,0.1390822695035461,0.14870149953139644,75+,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,100-150k,Social grade C1,Standard,-0.00961923002785034,-0.06468818443770542,5.0
f2ddc9f8f6a31f1660be2d89fd48f72cf9a34c8fb32323e07595c8a6f1d73b3f,Control,0.3231880341880342,0.448501002004008,55-64,"50,000-74,999",Couple Household,0,2,3,Office Worker,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,-0.12531296781597379,-0.2794039862922178,2.0
f33762eb8f2598a0dc0c9a3746d74ca4ed6ef7bc8b6b6151d84a25c5f5ef8e73,Control,0.15296002855103497,0.1730356807511737,55-64,"40,000-49,999",Couple Household,0,2,4,Service Sector,Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,EDF Essentials,-0.02007565220013874,-0.1160203035176753,5.0
f41d1805d6eade4f493975513f3e120446c7d333f7d80e523bce2de76916bb2d,Control,0.28534104938271604,0.27886078886310905,35-44,"40,000-49,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.006480260519606984,0.023238335321457124,4.0
f47f181ead14755d27c332e834513c74a0e6a2ce9a461fefb1b277f16b7d6d29,Control,0.2600569800569801,0.22972273998136067,55-64,"30,000-39,999",Single Adult Household,0,1,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Deemed,0.030334240075619412,0.132047180344796,4.0
f4b413ff206c45c1c2144764add2525d09c2064b71bf946944e29ce46f2580b2,Control,0.051781970649895176,0.030721448467966577,65-74,"20,000-29,999",Single Adult Household,0,1,1,Retired,Not Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,EDF Essentials,0.0210605221819286,0.6855315498515157,5.0
f4cc6fd6565f2103656f00aed98f6d89ef12edb1a5fb3fd72aa40d8047232a41,Control,0.27833187772925766,0.29294778927563503,65-74,"10,000-19,999",Single Adult Household,0,2,3,Retired,Not Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,Standard,-0.01461591154637737,-0.049892547687483094,7.0
f538a288525f1ff6ec0c856fe3214d1726e162bbfff69a58102bea0cf45c97ef,Control,0.14267375886524822,0.1491179775280899,55-64,"20,000-29,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Deemed,-0.006444218662841672,-0.04321557178863797,5.0
f57e624ceed2c0f7c111f4252df2b4c5d698a76ad50b926d641037522dab9b4b,Control,0.17551001430615165,0.18013788300835654,55-64,"100,000+",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,EDF Essentials,-0.004627868702204885,-0.025690702171681453,1.0
f60dba48cf44f787a3215d3c0f33eecdde790c1637ce018a68101a8e66601bbf,Control,0.4381403133903134,0.38947709022201227,45-54,"50,000-74,999",Couple Household,1,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade B,EDF Essentials,0.04866322316830113,0.12494502087545586,7.0
f65d98d846fa18579a9797f22f4f41535bc73e116804e5e924eb350abf9efc48,Control,0.05595673758865248,0.05118152274837512,55-64,"20,000-29,999",Single Adult Household,0,1,2,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade D,Standard,0.004775214840277361,0.09329958515993865,5.0
f6a06e2f0b25f359aa638bc38a08d5cba9740454ef3d91359e9989835ab7d625,Control,0.3024517730496454,0.2773964386129335,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,0.025055334436711874,0.09032320155945822,4.0
f8a93f401624684aa222c4382da789b093e5c8c4ea989ebfdd5caa3f635b49de,Control,0.10939536621823619,0.2181502808988764,65-74,"30,000-39,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,-0.1087549146806402,-0.4985320863788095,4.0
f8b9269837603e11d370182d7a33b4fad56c345abdac58ba638318840fa86b21,Control,0.2152113475177305,0.21951741755689735,65-74,"20,000-29,999",Couple Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.004306070039166859,-0.019616074601691944,5.0
f8f99264ae760eb007bc3b6d6f28eaef77bc09773152add63ba5bcb3c25c3b60,Control,0.1089551282051282,0.3341143806359753,55-64,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,Easy Online,-0.2251592524308471,-0.6738987169671181,1.0
fb2fbb069cec43e1e2d608c9e319c2cbd5b58832b05478380f42162ffd464738,Control,0.22274251069900144,0.2861835118770377,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.06344100117803628,-0.22167944184462482,1.0
fcda4e35d3fc50f323885083d4483295a9b25154fd1e35d9272c001f07e4566f,Control,0.365862660944206,0.33842917847025494,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Service Sector,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,0.027433482473951054,0.08106122113333743,4.0
fcdd7c851bc135a412f020ef3ca0915a2cf8f234ab1e0655871bbb0feb8cbfd2,Control,0.10986220472440945,0.1959335532516494,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.08607134852723995,-0.43928845824938045,5.0
fd78d9fb0a9035c6a9fe2704c7dcbca1b9add8ea63bf0eb2e805dc19ed6500f1,Control,0.24421197411003237,0.25680525574847485,65-74,"20,000-29,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,-0.012593281638442477,-0.049038255084533126,5.0
fef90b0143496f6e158ba9db416049340d590648659fc67a2f948bc3056371e6,Control,0.595370818505338,0.49809694364851964,55-64,"100,000+",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.09727387485681838,0.19529104945775244,1.0
ffc18ddbae03457b7e1e62be04cd244c699f54530c6dcb99f9ea86594734aa20,Control,0.2407712045616536,0.10923152709359607,35-44,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.13153967746805753,1.204228128710006,5.0
0045034694b28ba56978092fc4dd601c58774fd74c30b738adb47e11a75f44a6,Intervention,0.18187402799377914,0.17882231800766282,65-74,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C2,EDF Essentials,0.0030517099861163133,0.017065599082467672,5.0
01c05e36af0caaf19d6c35e0340d015ab07e742aa14fda2583c3209728f3f51d,Intervention,0.2639099356683345,0.24593253234750462,55-64,"50,000-74,999",Single Adult Household,0,1,1,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,Deemed,0.017977403320829866,0.07309892330725751,7.0
03edaa0ab8ac6da0cf0a3c4f9e7bd6e65ba4bd4dec3ee3464a6e7c541be7a711,Intervention,0.07719132290184923,0.10210899814471243,55-64,"20,000-29,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade D,Standard,-0.024917675242863202,-0.24403016086348242,5.0
04ef482b455c0a46fd1d52a1a4cc8a11cb89424035d2f2fcd6eb6ba7ffa535ca,Intervention,0.30628093883357044,0.3099149232914923,55-64,"75,000-99,999",Couple Household,1,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,-0.003633984457921846,-0.011725748535522702,3.0
04fef70b0ec49afb0cbcddbaaef57a679c2d4dcd754c5f22f0478c22148c0a85,Intervention,0.34928981348637017,0.37317051342439944,55-64,"20,000-29,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Deemed,-0.02388069993802927,-0.06399406994643819,1.0
050845d59bd2806ff4553013995d878f5397b311a01648651c5b4395c688cc50,Intervention,0.18302650957290134,0.2512777264325323,75+,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.06825121685963098,-0.27161666029303366,1.0
05beb5e16c771b15b34ad7538ba4ddfcaad47b8ff30259638372ad93f6030d64,Intervention,0.19644714285714288,0.25212301957129546,75+,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,-0.05567587671415258,-0.22082821635574032,7.0
07da0156b90df96f23c2a26177c9244b652d26a0d5ec28f30a4953ab608e082c,Intervention,0.233635,0.3016905974988421,45-54,"20,000-29,999",Single Adult Household,0,1,2,Service Sector,Employed,A Level Equivalent,Private Renting,Flat or Maisonette,0-100k,Social grade C1,Essentials Exclusive,-0.06805559749884207,-0.2255807707069932,4.0
082c58309fab57e12670af6fc8a804ce92f35c2cc7ec2cbae28a4aee91599e95,Intervention,0.11617864768683274,0.10428591288229842,45-54,"20,000-29,999",Couple Household,2+,3-4,3,Looking after home,Not Employed,GCSE Equivalent,Social Renting,Terraced House,100-150k,Social grade D,Standard,0.011892734804534316,0.11403970561160039,5.0
084333e3af332f89172f76735b45a8633d7890cc0d63c238be09f1e891689c9c,Intervention,0.4587065693430657,0.4584018823529412,55-64,"50,000-74,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.00030468699012448086,0.0006646722054467714,7.0
09db367e464bd57354cd14c2c1b057d34b6c0b37a0bace071c224c4c415ae336,Intervention,0.35588522238163556,0.33912775951150775,45-54,"75,000-99,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,0.016757462870127804,0.049413421343820034,1.0
0a340dfdbb9848f9be6dc3e6add8a567d6bd18e4f74b50b18a3c67796a62bb18,Intervention,0.3771157142857143,0.40275654205607475,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Fix Total Service,-0.025640827770360475,-0.06366334272179387,0.0
0ac6b700dd2b349baeca58a73029d17346d6d2396c9d7767400f260dbc26695c,Intervention,0.17821678832116788,0.195677015755329,75+,"20,000-29,999",Single Adult Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Essentials Exclusive,-0.01746022743416112,-0.08922983298147326,4.0
0bf4157efad6d458a40629719655c2ce6fa1e514f873b443115452a8ba4917d1,Intervention,0.057217142857142855,0.09398382624768946,55-64,"30,000-39,999",Couple Household,0,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C2,EDF Essentials,-0.0367666833905466,-0.3912022404115569,5.0
0c4cae54c9440cf113ffd5c743047b95c2169abe475970f19385dfea359f7216,Intervention,0.2093235294117647,0.2809869524697111,55-64,"10,000-19,999",Single Adult Household,0,1,3,Looking after home,Not Employed,GCSE Equivalent,Social Renting,Semi-Detached House,100-150k,Social grade C2,EDF Essentials,-0.0716634230579464,-0.25504181752236815,7.0
0cfe9af73c7ba79f7d4825d17d814897542e2b73ab0c0c7f8f1117d276be7ef3,Intervention,0.3488691860465116,0.29599202626641646,35-44,"40,000-49,999",Couple Household,2+,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,0.05287715978009516,0.1786438656712377,4.0
0d09361718e52058208a91d10d90d58779743063471c49dcadcc3b13eb952612,Intervention,0.5502328571428572,0.808246857717446,55-64,"50,000-74,999",Couple Household,0,2,4,Student,Not Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.2580140005745888,-0.31922672895164855,6.0
0d5a94a0b8772ed8d3b61b9f921efbe7cadb19350aa170b0f168ec52edf25798,Intervention,0.12401664254703328,0.1587569316081331,75+,"30,000-39,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade C1,Standard,-0.03474028906109981,-0.21882691173983407,0.0
0eab65f4f2d304a3e50f7310ebce4cd863773de90c66fbe708b3acfa0fdc3320,Intervention,0.4344921875,0.3032787162162162,55-64,"20,000-29,999",Couple Household,0,2,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,Essentials Exclusive,0.1312134712837838,0.43264978472883636,1.0
0f4b38917cbc1affabe18c0dc2f92b7314b2584d6ce7ce8f27719ac66971789d,Intervention,0.15285206258890469,0.1587409638554217,55-64,"75,000-99,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.005888901266517005,-0.0370975526637252,5.0
0f8110ccc6b189225289409c8cd36831362d9587b91d5c28a20c7c1ebbf318ef,Intervention,0.13583701067615658,0.15851964863615348,25-34,"50,000-74,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Terraced House,150-250k,Social grade C1,Standard,-0.022682637959996893,-0.14309038756488687,5.0
0faa1b6a371d31d5e294efbd9e34d8e6ed47fb285324b1878436a6c26cebfcb3,Intervention,0.09692189781021897,0.15663522304832714,65-74,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,Fix Total Service,-0.05971332523810817,-0.3812253979405682,5.0
0fd0e297f9db802b782bef4c59be4d21947efc630f8f64e87b6cfa9dd79e2f7f,Intervention,0.4911649855907781,0.4077113300492611,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade A,EDF Essentials,0.08345365554151701,0.2046880952055805,2.0
